,Labels,First Fit Score,First Fit Times,First Fit Decreasing Score,First Fit Decreasing Times,Next Fit Score,Next Fit Times,Next Fit Decreasing Score,Next Fit Decreasing Times,Best Fit Score,Best Fit Times,Best Fit Decreasing Score,Best Fit Decreasing Times,Djang-Fitch Score,Djang-Fitch Times
122,"(0, 3, 3, 24, 10, 7, 13)",0.3615243018082857,114605000,0.4887479193116666,115289000,0.4739043831943333,118410000,0.4954263621773333,116905000,0.4675505343003333,476819000,0.5012593859363335,626616000,0.4887479193116666,909365000
123,"(0, 1, 2, 27, 9, 6, 15)",0.3831692097404001,130271000,0.44013607048959996,100862000,0.38577267879359994,158955000,0.37311928093,123214000,0.3867577910796,456587000,0.44013607048959996,569482000,0.44013607048959996,904329000
124,"(0, 1, 1, 28, 7, 8, 15)",0.3756505804452,138354000,0.4307178779972,166659000,0.3706343643916,152388000,0.5795171216245001,113309000,0.39287891373959993,306113000,0.4307178779972,297750000,0.4307178779972,936039000
125,"(0, 0, 2, 28, 5, 8, 17)",0.4932170120054001,152628000,0.5664236425482,115277000,0.47776616011140005,122716000,0.5220227208002001,118435000,0.5240493587274,347582000,0.5664236425482,288133000,0.5664236425482,818302000
126,"(0, 2, 4, 24, 14, 4, 12)",0.4735290818085,161494000,0.6445416874734,117495000,0.45021113379749994,123145000,0.5019522209971666,130043000,0.47141512875450003,398885000,0.6445416874734,437162000,0.6445416874734,969008000
127,"(0, 2, 4, 24, 8, 7, 15)",0.37424794564857133,131590000,0.6385561218360001,113185000,0.3368988572662857,142182000,0.6181908103335999,101791000,0.4647461187926667,314941000,0.5316548889206667,420945000,0.6385561218360001,865152000
128,"(0, 2, 2, 26, 7, 7, 16)",0.5046053182492001,120921000,0.569500814314,110230000,0.4717654935187999,130838000,0.518597024824,126494000,0.5048231471835999,354813000,0.5792165282099999,364746000,0.569500814314,981172000
129,"(0, 0, 6, 24, 9, 5, 16)",0.3425847408671667,152197000,0.522355897303,118529000,0.24852794012385715,137539000,0.3273463858185,130863000,0.34999992390216667,402983000,0.522355897303,490191000,0.522355897303,882682000
130,"(0, 4, 2, 24, 13, 10, 7)",0.5532940672226667,123019000,0.581665299662,108965000,0.5402160769200001,121652000,0.4282443223994286,172529000,0.5522839416863333,495713000,0.5949314903776667,538150000,0.581665299662,787846000
131,"(0, 0, 3, 27, 7, 10, 13)",0.44563855548,162051000,0.48744228162760006,114293000,0.28432169442,141510000,0.4315642355803999,121958000,0.4131369654935999,313869000,0.4851333525328001,392505000,0.48744228162760006,941103000
132,"(0, 0, 0, 30, 4, 9, 17)",0.34698500622725,128604000,0.40391485503124996,109433000,0.33014233167425,143618000,0.5518993243416667,108108000,0.34698500622725,214396000,0.40392424588125003,369059000,0.40391485503124996,1166697000
133,"(0, 0, 2, 28, 5, 8, 17)",0.44019514312100005,136456000,0.5211330663495,118109000,0.45604813815649997,132232000,0.4618362626265,136323000,0.44460908654950004,317875000,0.5211330663495,353215000,0.5211330663495,858431000
134,"(0, 0, 1, 29, 3, 16, 11)",0.38801223126900003,127668000,0.4534141773485,125442000,0.38967671584499997,139046000,0.3971920050285,122173000,0.3883685799675,300635000,0.453668669261,388576000,0.4534141773485,954356758000
135,"(0, 2, 0, 28, 10, 8, 12)",0.40606618404449996,146281000,0.5637562681782,114725000,0.39396122459983335,131523000,0.5425032576805999,110089000,0.4152567391665,307157000,0.580276187547,348166000,0.5637562681782,853843000
136,"(0, 0, 4, 26, 5, 9, 16)",0.3717513371263333,148288000,0.5323046269172,108478000,0.35231762805600003,124733000,0.369869729642,110941000,0.3863201624849999,463545000,0.5315824837372001,521991000,0.5323046269172,823487000
137,"(0, 2, 1, 27, 6, 8, 16)",0.4476423049950001,107545000,0.5495792473925,100890000,0.440483360379,120916000,0.5051640773545,137909000,0.4476423049950001,294037000,0.5485695780775001,389996000,0.5495792473925,827972000
138,"(0, 0, 2, 28, 5, 8, 17)",0.38431370773949997,170614000,0.486076879255,121979000,0.2604920256044,149215000,0.4525507584695,133532000,0.38431370773949997,329249000,0.486076879255,358615000,0.486076879255,853241000
139,"(0, 0, 2, 28, 7, 8, 15)",0.4594697864294,122611000,0.47809323282780003,124850000,0.4522138773189999,110213000,0.4061553237026,111480000,0.4603437091485999,309226000,0.47809323282780003,328750000,0.47809323282780003,898477000
140,"(0, 0, 3, 27, 8, 7, 15)",0.3558321534551667,131129000,0.585079865903,109353000,0.38831967918516663,123441000,0.49051076745980005,122438000,0.38831967918516663,327915000,0.585079865903,340942000,0.585079865903,810134000
141,"(0, 0, 4, 26, 12, 5, 13)",0.4513649213602,178948000,0.5215239477922,139024000,0.252463667733,128423000,0.5084729053078,123032000,0.34580695801083333,287183000,0.5282095335721999,329856000,0.5215239477922,784545000
142,"(0, 0, 2, 28, 7, 11, 12)",0.3971933163518,144895000,0.58817790011825,132194000,0.27919849524549994,168481000,0.43045668255939995,130869000,0.39752432888300004,304171000,0.58817790011825,289645000,0.58817790011825,875901000
143,"(0, 2, 1, 27, 4, 11, 15)",0.3950952958184,134940000,0.5867495948404999,122221000,0.37675967477239997,136929000,0.5626324309775,111548000,0.3950952958184,293356000,0.5869307494624999,282590000,0.5867495948404999,928147000
144,"(0, 1, 3, 26, 8, 9, 13)",0.5612267738188,174213000,0.5861616643231999,122944000,0.5614968023983999,122450000,0.5596852338724,103929000,0.5619960795416,316336000,0.5844987580159999,349762000,0.5861616643231999,769253000
145,"(0, 1, 0, 29, 9, 5, 16)",0.453199909949,154524000,0.5360652208814,126124000,0.3434810245975,120690000,0.67658620345725,107884000,0.46037400077780005,325299000,0.5360652208814,359477000,0.5360652208814,938133000
146,"(0, 0, 1, 29, 4, 10, 16)",0.37641661336500004,134313000,0.4491817012866,124618000,0.37336699561380005,135766000,0.3664970485062,121611000,0.3782986347282,325478000,0.4496935813178,411136000,0.4491817012866,955296000
147,"(0, 2, 1, 27, 8, 8, 14)",0.4644285492011999,128575000,0.5734073890572,92613000,0.3282247060916667,137918000,0.48356612641519997,101605000,0.335491527641,467649000,0.5485474507176,406422000,0.5734073890572,806234000
148,"(0, 2, 3, 25, 7, 9, 14)",0.38207731082628577,121386000,0.5073758610456667,106254000,0.3662369752328571,132797000,0.4843298041889999,107018000,0.37766942593257147,447800000,0.5132904175416667,534350000,0.5073758610456667,835371000
149,"(0, 1, 3, 26, 9, 6, 15)",0.43631480254740007,156171000,0.67398241589175,118799000,0.31277297225783335,152228000,0.67064079796475,95290000,0.4364085151426,343639000,0.67398241589175,409615000,0.67398241589175,713809000
150,"(0, 1, 5, 24, 12, 6, 12)",0.3888743434501429,109814000,0.5435292388061667,115546000,0.35475660349985716,126575000,0.47564717528316663,122336000,0.3844756611564285,447114000,0.5149319107875,436682000,0.5435292388061667,817383000
151,"(0, 1, 2, 27, 12, 3, 15)",0.32403665905760004,151410000,0.5444425888409999,122324000,0.34468027426319997,139162000,0.5039751653144999,105462000,0.3352152554844,334087000,0.5444425888409999,403695000,0.5444425888409999,820043000
152,"(0, 0, 4, 26, 5, 12, 13)",0.39921480599483333,135380000,0.5832757478302,130982000,0.3938069765298333,133282000,0.3795569137355,136498000,0.4100300488528333,271269000,0.5832826367958001,351987000,0.5832757478302,720939000
153,"(0, 0, 2, 28, 3, 9, 18)",0.4428460142725,145314000,0.4982151667485,115421000,0.452435840167,119101000,0.45520998654049993,96024000,0.4453549212885,391252000,0.49387987369550007,446736000,0.4982151667485,845126000
154,"(0, 3, 6, 21, 13, 3, 14)",0.370893807506875,129633000,0.40097859889637505,104162000,0.35035084294062496,141679000,0.39590131314637506,107240000,0.372711786569875,645023000,0.401366513971375,787044000,0.40097859889637505,959078000
155,"(0, 0, 4, 26, 7, 9, 14)",0.49019581173320004,126130000,0.42987836276100005,117047000,0.37679557438066663,136223000,0.49774206199759996,106417000,0.3704982264096666,318314000,0.5289120337059999,311597000,0.42987836276100005,710579000
156,"(0, 1, 1, 28, 4, 6, 20)",0.4939089556672,137897000,0.5037515331844,116714000,0.43130326543560005,126748000,0.4523581784779999,128137000,0.49390600917759997,1027556494000,0.4970767022572001,479313000,0.5037515331844,881793000
157,"(0, 1, 3, 26, 11, 6, 13)",0.4557468960043333,148788000,0.623951088838,111349000,0.33552198924000004,141176000,0.43396608825099997,119673000,0.456081548239,382114000,0.49716187334800005,544981000,0.623951088838,824613000
158,"(0, 2, 3, 25, 10, 8, 12)",0.4429714665308333,132022000,0.5111798641811667,114402000,0.44645364173883334,128210000,0.46822212553616666,127790000,0.4465779825821667,370905000,0.5066453622728332,402346000,0.5111798641811667,771475000
159,"(0, 0, 2, 28, 7, 9, 14)",0.4426822889234,128758000,0.49224086963380004,125937000,0.433592480441,124035000,0.67161683983325,106403000,0.44933894678419994,346606000,0.4924028949202001,440321000,0.49224086963380004,860571000
160,"(0, 1, 2, 27, 8, 5, 17)",0.39587670362980004,128226000,0.62882604093975,116925000,0.3884950265718,137551000,0.60394915227525,101933000,0.40608934937140007,402916000,0.47892760770379994,362718000,0.62882604093975,882007000
161,"(0, 1, 3, 26, 12, 5, 13)",0.40050401306116673,129364000,0.5793189996886,116371000,0.2891910275407143,143066000,0.5147927188014,121729000,0.4080796959761667,399027000,0.5616112975770001,338677000,0.5793189996886,659478000
162,"(0, 1, 5, 24, 13, 7, 10)",0.37072519270657145,142019000,0.5364341412663333,121631000,0.34448481387542856,135507000,0.48015079412366674,137696000,0.373174903748,467967000,0.5403032749323333,403881000,0.5364341412663333,739862000
163,"(0, 1, 1, 28, 5, 7, 18)",0.465625403306,125017000,0.6276610910835,105002000,0.40504774390840004,128475000,0.4054396501908,122023000,0.430313852092,387823000,0.6299425471785,330233000,0.6276610910835,868249000
164,"(0, 1, 3, 26, 10, 5, 15)",0.3455097492333334,152012000,0.5619489401292,106326000,0.2539314940725715,152734000,0.49183745679480007,110925000,0.368086955193,428869000,0.5619489401292,461110000,0.5619489401292,763609000
165,"(0, 1, 0, 29, 4, 3, 23)",0.46072910591349997,122203000,0.40542059696849997,139348000,0.4026345909835001,149998000,0.4007461794445,131431000,0.46072910591349997,294504000,0.4060798343535,347651000,0.40542059696849997,921725000
166,"(0, 0, 5, 25, 6, 9, 15)",0.34928988061628574,185497000,0.5172659801116667,122797000,0.355783108908,148523000,0.5183316417786666,128286000,0.34548603028600006,313361000,0.5172659801116667,391980000,0.5172659801116667,818377000
167,"(0, 1, 4, 25, 6, 5, 19)",0.4439887093616,128628000,0.6798226439095001,94449000,0.3055248562003334,147088000,0.47102223262560006,114931000,0.4413497524548,535669000,0.6793254077390001,398763000,0.6798226439095001,737257000
168,"(0, 0, 2, 28, 8, 6, 16)",0.39602591706124995,121552000,0.47333271628574997,114456000,0.240937257543,146168000,0.4617273319822501,167764000,0.39671335491724996,443838000,0.47616792599025,369279000,0.47333271628574997,855045000
169,"(0, 0, 4, 26, 7, 4, 19)",0.36368756155349996,117812000,0.5943495766953334,113656000,0.36625822298349997,121539000,0.5927621006633333,114725000,0.36517266717749997,325127000,0.5943495766953334,353910000,0.5943495766953334,1136451000
170,"(0, 1, 0, 29, 7, 6, 17)",0.36460757867625,155084000,0.44389625174825004,117450000,0.35452005107125,138866000,0.35568003540675003,136151000,0.36735416938625,397510000,0.44389625174825004,367285000,0.44389625174825004,943426000
171,"(0, 3, 2, 25, 9, 6, 15)",0.4083728543876666,144248000,0.5352031179012,116661000,0.2906691339928571,132189000,0.5330777291452,107702000,0.4037839212656666,331198000,0.5459151368324,534051000,0.5352031179012,1066799000
172,"(0, 1, 6, 23, 9, 11, 10)",0.40589863522614283,135307000,0.5683514277605001,120204000,0.39795670622014284,135011000,0.5388882216078333,116958000,0.4107701632621429,496404000,0.5926824324848333,429215000,0.5683514277605001,782475000
173,"(0, 1, 0, 29, 5, 5, 20)",0.43359374768539993,153230000,0.5224109597686,107369000,0.4325778467358,142530000,0.4437537526030001,128314000,0.44127854704900005,381849000,0.5180019923722001,372129000,0.5224109597686,872857000
174,"(0, 1, 2, 27, 4, 9, 17)",0.3290118952741667,130766000,0.48013193478380006,123342000,0.2511507057855714,135487000,0.43565437589819994,119449000,0.3290118952741667,280332000,0.4792107016454,359620000,0.48013193478380006,947384000
175,"(0, 1, 5, 24, 9, 8, 13)",0.288438807275125,134815000,0.5041367054368332,108348000,0.284155235963875,135588000,0.4901379542931667,113851000,0.29510045159312503,433322000,0.5047720942914999,591898000,0.5041367054368332,909487000
176,"(0, 0, 5, 25, 4, 8, 18)",0.40818747467499994,137571000,0.6319455854862501,107025000,0.40034706933259995,137087000,0.64476279107325,112295000,0.40818747467499994,287625000,0.6320757058322501,377925000,0.6319455854862501,912932000
177,"(0, 4, 3, 23, 7, 9, 14)",0.24791667979650003,129405000,0.43424899664566663,105990000,0.24240963085875,146615000,0.3412011397157143,97173000,0.2568122879095,696452000,0.43682579713566666,607138000,0.43424899664566663,972005000
178,"(0, 1, 3, 26, 6, 10, 14)",0.4434591873638,130202000,0.49050248715020006,118660000,0.3195182141341667,138364000,0.4609914416686,141655000,0.44582206642500005,361330000,0.520340726725,416586000,0.49050248715020006,794212000
179,"(0, 1, 6, 23, 8, 6, 16)",0.43390788639216665,155644000,0.6557731728586,110148000,0.43113783003483336,126833000,0.6243428399045999,114274000,0.34481831838500004,441729000,0.6192648740893999,380664000,0.6557731728586,815994000
180,"(0, 1, 4, 25, 11, 2, 17)",0.27684772316299994,119925000,0.5182759299433999,100662000,0.204417725069375,149617000,0.34621395002683336,123172000,0.2781142308881428,414138000,0.5183566255465999,602136000,0.5182759299433999,745731000
181,"(0, 0, 3, 27, 8, 11, 11)",0.40761438816050005,131961000,0.5641999853446,125586000,0.38234059748483334,144507000,0.5551152646446,104798000,0.3944538844598333,346037000,0.5641999853446,268890000,0.5641999853446,875552000
182,"(0, 0, 2, 28, 5, 7, 18)",0.4537542231322,157273000,0.49531722238139997,113479000,0.3320797383561667,144247000,0.49955511027980004,131869000,0.4537542231322,313303000,0.4953446225093999,413229000,0.49531722238139997,790819000
183,"(0, 0, 5, 25, 4, 11, 15)",0.37900956498149996,166914000,0.5508418627789999,112101000,0.268510145851,138027000,0.534886082611,133553000,0.3806687716815,357871000,0.5845364949118002,379997000,0.5508418627789999,726397000
184,"(0, 0, 6, 24, 8, 8, 14)",0.3451178634675714,137438000,0.654816413995,101351000,0.3224837607175714,137199000,0.6449844522358,110213000,0.3535256094881428,385098000,0.6672877567106,396252000,0.654816413995,748347000
185,"(0, 0, 2, 28, 12, 7, 11)",0.3322585156576667,139647000,0.5171152687036,116237000,0.3341945124956667,133650000,0.43985596450400005,114601000,0.33228013613766666,298622000,0.5171268531688,395850000,0.5171152687036,901607000
186,"(0, 1, 4, 25, 5, 9, 16)",0.4545986487201666,145931000,0.5004187911695,116449000,0.4325380144175,130558000,0.4445030607508333,130550000,0.44926357746883333,429006000,0.6274816838630001,426691000,0.5004187911695,1031444000
187,"(0, 2, 5, 23, 10, 6, 14)",0.5324644442766666,125148000,0.5520409986316667,116501000,0.5046218777643333,128058000,0.5337914003373333,101961000,0.5242020859596667,492048000,0.5633335395239999,446600000,0.5520409986316667,717674000
188,"(0, 0, 1, 29, 6, 11, 13)",0.41112001690725,127171000,0.46705000264424995,120577000,0.2623324202006,144817000,0.42956419802525,150675000,0.39391298145375,371107000,0.46705000264424995,375157000,0.46705000264424995,653313000
189,"(0, 0, 1, 29, 12, 6, 12)",0.415821772413,133659000,0.47507377249750005,120635000,0.2787591482232,134155000,0.422817824597,131410000,0.415821772413,272299000,0.4726002759595,309153000,0.47507377249750005,728066000
190,"(0, 0, 4, 26, 7, 5, 18)",0.3892681891824,124530000,0.5978438122895,119296000,0.3645643940456,128716000,0.41788766140839995,138566000,0.3763208710728,321194000,0.5952237153195,329869000,0.5978438122895,745078000
191,"(0, 0, 3, 27, 11, 8, 11)",0.34613206251183337,126846000,0.523306243183,102564000,0.3240479613698333,129702000,0.31972105226383335,126224000,0.36022504374116665,446640000,0.523809261127,504896000,0.523306243183,773728000
192,"(0, 0, 1, 29, 2, 9, 19)",0.40965323048025,128327000,0.38265697458275,123353000,0.38093708687675,132047000,0.37281505729175,135730000,0.40965323048025,308461000,0.38277066354274997,372080000,0.38265697458275,828278000
193,"(0, 3, 1, 26, 7, 9, 14)",0.47678022126216674,121122000,0.5214243070501666,119965000,0.28849113174762503,133588000,0.4904693706231667,122798000,0.47510512650016673,521476000,0.5421260312798334,412914000,0.5214243070501666,908614000
194,"(0, 0, 3, 27, 12, 6, 12)",0.3612663964984285,130587000,0.6334563817286,111214000,0.321908974629,141079000,0.4430607797465,102404000,0.4537266624691667,339430000,0.6408367750982,360067000,0.6334563817286,848687000
195,"(0, 2, 1, 27, 8, 8, 14)",0.4175759145318334,161040000,0.6186572599062001,119037000,0.3894161544911667,136900000,0.5750223202997999,135796000,0.41492746611383335,411689000,0.6194102331990001,359611000,0.6186572599062001,822576000
196,"(0, 3, 3, 24, 11, 11, 8)",0.5191868638656667,130196000,0.7278205883452001,112288000,0.3788016629308571,143354000,0.5732564642536667,127115000,0.5308861168223333,561488000,0.7314951192108,344024000,0.7278205883452001,778520000
197,"(0, 0, 4, 26, 7, 7, 16)",0.4600122500964,172368000,0.5521258800828001,123956000,0.3394459242903333,137587000,0.4590596944856,126775000,0.47317004045399996,372057000,0.7108596901755,345373000,0.5521258800828001,868522000
